game_pk,game_date,matchup,side,pitcher,opp_team,n_opp,pit_xwOBA,opp_xwOBA,lg_xwOBA,mx_xwOBA,edge_xwOBA,pit_xBA,opp_xBA,lg_xBA,mx_xBA,edge_xBA,pit_xSLG,opp_xSLG,lg_xSLG,mx_xSLG,edge_xSLG,pit_Hard Hit%,opp_Hard Hit%,lg_Hard Hit%,mx_Hard Hit%,edge_Hard Hit%,pit_EV,opp_EV,lg_EV,mx_EV,edge_EV,pit_LA°,opp_LA°,lg_LA°,mx_LA°,edge_LA°,pit_K%,opp_K%,lg_K%,mx_K%,edge_K%,pit_BB%,opp_BB%,lg_BB%,mx_BB%,edge_BB%,comp_raw,comp_reliability,comp_z,comp_pctile,comp_tier
823443,2026-07-14,American League All-Stars @ National League All-Stars,away,Dylan Cease,National League All-Stars,9,0.264,0.355,0.318,0.295,-0.023,0.194,0.267,0.245,0.211,-0.034,0.283,0.476,0.4,0.337,-0.063,33.0,43.814,39.395,36.702,-2.693,85.7,90.234,88.956,86.978,-1.978,12.5,15.911,13.921,14.49,0.569,36.9,20.493,22.102,34.214,12.112,11.0,10.123,8.987,12.39,3.403,-0.858,0.774,-0.665,100.0,slight
823443,2026-07-14,American League All-Stars @ National League All-Stars,home,Cristopher Sánchez,American League All-Stars,9,0.279,0.372,0.318,0.326,0.008,0.231,0.28,0.245,0.264,0.019,0.368,0.503,0.4,0.463,0.063,43.8,44.666,39.395,49.66,10.265,89.4,91.13,88.956,91.574,2.618,2.8,16.526,13.921,5.405,-8.516,27.4,18.775,22.102,23.275,1.173,4.8,11.318,8.987,6.045,-2.942,0.581,0.855,0.497,50.0,slight
