game_pk,game_date,matchup,side,pitcher,throws,opp_team,n_opp,n_LHB,n_RHB,n_SW,n_platoon_adv,n_low_sample,pit_min_split_bf,pit_low_sample,reliable,opp_OPS_raw,opp_OPS_vs_hand,pit_OPS_raw,pit_OPS_allowed,mx_OPS,edge_OPS
823443,2026-07-14,American League All-Stars @ National League All-Stars,away,Dylan Cease,R,National League All-Stars,9,7,1,1,8,0,172,False,True,0.864,0.87,0.558,0.614,0.598,-0.261
823443,2026-07-14,American League All-Stars @ National League All-Stars,home,Cristopher Sánchez,L,American League All-Stars,9,4,5,0,5,0,126,False,True,0.867,0.861,0.576,0.666,0.663,-0.196
